...1,openalex_id,journal_id,journal_name,doi,publication_year,oa_urls,pdf_download_status,pdf_local_path,tei_process_status,tei_local_path,journal_short,journal_long,osf_links,git_links,osf_links_raw,git_links_raw,has_osf,has_git,all_osf_links,all_git_links,has_any_link,all_osf_links_clean,all_git_links_clean,second_trial_osf,second_trial_git,second_trial_any_link
11098,W4399284745,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060602,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/602/pdf?version=1717418112""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/bf430e1be9cfa5cabf66363f4f57ab3dce8f4aff87a1ec95cd31aa28ae06fd73.pdf,DONE,bf430e1be9cfa5cabf66363f4f57ab3dce8f4aff87a1ec95cd31aa28ae06fd73.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11099,W4399289928,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060599,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/599/pdf?version=1717395620""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/6c27e01421a0011cfb3b097cd8033babf12b859567e9ef87ff7ba827a668cb6b.pdf,DONE,6c27e01421a0011cfb3b097cd8033babf12b859567e9ef87ff7ba827a668cb6b.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11100,W4399302319,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060598,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/598/pdf?version=1717322739""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/c01a4b9db67d394d0a4e793cb3878780ea85fa564559fab5d33ae096e26a9827.pdf,DONE,c01a4b9db67d394d0a4e793cb3878780ea85fa564559fab5d33ae096e26a9827.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11101,W4399302055,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060597,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/597/pdf?version=1717232176""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/3ca71890177f9ff3c40656ee77cedbc85a5019407603e92fcfc74395c24b8291.pdf,DONE,3ca71890177f9ff3c40656ee77cedbc85a5019407603e92fcfc74395c24b8291.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11102,W4399302350,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060596,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/596/pdf?version=1717232406""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/99d800ccc78fb0816cfd872f0d8bfa4ca82623305e33fb4f8847fa2ef38f5aea.pdf,DONE,99d800ccc78fb0816cfd872f0d8bfa4ca82623305e33fb4f8847fa2ef38f5aea.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11103,W4399155200,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060590,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/590/pdf?version=1717052427""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/992785b7fc9eaafce2b82a18ebf860ae53b746f408839cc56d338c35da1773ed.pdf,DONE,992785b7fc9eaafce2b82a18ebf860ae53b746f408839cc56d338c35da1773ed.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11104,W4399155330,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060592,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/592/pdf?version=1717056379""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/05b5bffe5216871921a2835e3be2b0cbc792149d668a307095c63b77eea49ebe.pdf,DONE,05b5bffe5216871921a2835e3be2b0cbc792149d668a307095c63b77eea49ebe.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11105,W4399238098,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060595,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/595/pdf?version=1717081655""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/0757e97f124f8cdc2be845e20d5249c172e9428eebb94aa370f69f0df8373f4d.pdf,DONE,0757e97f124f8cdc2be845e20d5249c172e9428eebb94aa370f69f0df8373f4d.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11106,W4399171282,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060589,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/589/pdf?version=1717054419""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/1e8f79725f27d948c32b0fb90ac014e6cd387d46cddf5887bfd8570b08f6c4c8.pdf,DONE,1e8f79725f27d948c32b0fb90ac014e6cd387d46cddf5887bfd8570b08f6c4c8.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11107,W4399172030,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060593,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/593/pdf?version=1717063992""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/02c800f3dd7a85ecffcd88457bdd6790fb194087a8a7d8ea26590fe8e13d79f3.pdf,DONE,02c800f3dd7a85ecffcd88457bdd6790fb194087a8a7d8ea26590fe8e13d79f3.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11108,W4399171741,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060594,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/594/pdf?version=1717074513""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/b63b9b8c49a675c2e3c3a56d2c4434b71b20f48d1f0e0ded50ad70b3506ac428.pdf,DONE,b63b9b8c49a675c2e3c3a56d2c4434b71b20f48d1f0e0ded50ad70b3506ac428.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11109,W4399155031,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060591,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/591/pdf?version=1717054870""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/6708eb54348a9bf48d799477305e9627be5fad0949a10fb3b3af3e99f125fc3c.pdf,DONE,6708eb54348a9bf48d799477305e9627be5fad0949a10fb3b3af3e99f125fc3c.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11110,W4399155135,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060588,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/588/pdf?version=1716992144""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/a434b975bb8768fb1f941ebbc030ac6d45c817ff226b1b3350528bd317657f7c.pdf,DONE,a434b975bb8768fb1f941ebbc030ac6d45c817ff226b1b3350528bd317657f7c.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11111,W4399155247,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060584,2024,"{""pdf_links"": [""https://vtechworks.lib.vt.edu/bitstreams/bf2d0ac2-42ad-4631-b252-f28a2efa57b7/download"", ""https://www.mdpi.com/2227-7102/14/6/584/pdf?version=1716969940""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/63760c52af6b6e938b6af4afbde7028edfa05cb7775c62b361245aeb60b07066.pdf,DONE,63760c52af6b6e938b6af4afbde7028edfa05cb7775c62b361245aeb60b07066.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11112,W4399155127,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060585,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/585/pdf?version=1717117488""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/571071edd1328f04d9eb0cfd7fb88ed2c979a21baaec2c78baaf329f1a2824c0.pdf,DONE,571071edd1328f04d9eb0cfd7fb88ed2c979a21baaec2c78baaf329f1a2824c0.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11113,W4399155035,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060586,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/586/pdf?version=1716974283""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/d773d19428530fcdba4d35ab16bc40280d655e0531b8af026a9e7dd068169271.pdf,DONE,d773d19428530fcdba4d35ab16bc40280d655e0531b8af026a9e7dd068169271.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11114,W4399155156,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060587,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/587/pdf?version=1716989832""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/3b831af02e73e126efe63ebb6c719edcba79eeea8cafd247e9853df1236ccdb9.pdf,DONE,3b831af02e73e126efe63ebb6c719edcba79eeea8cafd247e9853df1236ccdb9.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11115,W4399081640,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060583,2024,"{""pdf_links"": [""http://addi.ehu.es/bitstream/10810/68687/1/education-14-00583-v2.pdf"", ""https://www.mdpi.com/2227-7102/14/6/583/pdf?version=1716889663""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/d5eb3f738eb95ec9f62d91646aba66dbbdab94b3daf5823186c65fc424c1d82b.pdf,DONE,d5eb3f738eb95ec9f62d91646aba66dbbdab94b3daf5823186c65fc424c1d82b.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11116,W4399089506,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060582,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/582/pdf?version=1716879829""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/2aa446a2f40d833c708d489aaad49138ff3ca85ec0007a31c98d0a118883c209.pdf,DONE,2aa446a2f40d833c708d489aaad49138ff3ca85ec0007a31c98d0a118883c209.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11117,W4399091901,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060581,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/581/pdf?version=1716880018"", ""https://vtechworks.lib.vt.edu/bitstreams/a9368138-dd25-4635-9ed5-91d511c02584/download""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/21884e5ff87328df40f5ad6e1a62df1a726715a2dc1dc8b157a492aab74bf899.pdf,DONE,21884e5ff87328df40f5ad6e1a62df1a726715a2dc1dc8b157a492aab74bf899.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11118,W4399055453,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060576,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/576/pdf?version=1716814592""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/aa4eb95b3fac04cbe5a8e9ceb696078da9cf5df1c78d50371ff709418f853d52.pdf,DONE,aa4eb95b3fac04cbe5a8e9ceb696078da9cf5df1c78d50371ff709418f853d52.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11119,W4399101733,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060579,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/579/pdf?version=1716820380""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/84e0ff51561a308e8d34b54cad55ed80415937ca7c3546b91e925a43c0b18f28.pdf,DONE,84e0ff51561a308e8d34b54cad55ed80415937ca7c3546b91e925a43c0b18f28.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11120,W4399042573,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060577,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/577/pdf?version=1716818644""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/fa7c6c9c264ef84e1f2c653232543ba53a09dc5f0332545a00e5cf5063353b20.pdf,DONE,fa7c6c9c264ef84e1f2c653232543ba53a09dc5f0332545a00e5cf5063353b20.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11121,W4399081616,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060578,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/578/pdf?version=1716821897""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/2f3e2f5482687a2d688605476c98f64c5f49191c9b8073aed18fc13cebf8dd66.pdf,DONE,2f3e2f5482687a2d688605476c98f64c5f49191c9b8073aed18fc13cebf8dd66.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11122,W4399101906,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060580,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/580/pdf?version=1716822658""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/5b699ee9f217d52be8de8f97d2f78eb8dbb0973fb237f72991e7efea101eba88.pdf,DONE,5b699ee9f217d52be8de8f97d2f78eb8dbb0973fb237f72991e7efea101eba88.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11123,W4399042557,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060575,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/575/pdf?version=1716808944""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/657ab4417240c890e16fabdff6847f93b624fb9525851a87e72bb28e8b62d383.pdf,DONE,657ab4417240c890e16fabdff6847f93b624fb9525851a87e72bb28e8b62d383.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11124,W4399042558,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060573,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/573/pdf?version=1716789288""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/62685fec0063f99164710a6329c938eca7d693ae3055a1560b5f73d6fc456b03.pdf,DONE,62685fec0063f99164710a6329c938eca7d693ae3055a1560b5f73d6fc456b03.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11125,W4399042835,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060574,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/574/pdf?version=1716800635""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/a780156a557b4865dbbc5fd91c97a0e94ec0adc18bdd7b08ee5067afa6d35086.pdf,DONE,a780156a557b4865dbbc5fd91c97a0e94ec0adc18bdd7b08ee5067afa6d35086.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11126,W4399042694,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060569,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/569/pdf?version=1716704365""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/0f07a41b4076614322c38d1ed491b29b3c87bca34dbfeb7bb206d741d63e2ddb.pdf,DONE,0f07a41b4076614322c38d1ed491b29b3c87bca34dbfeb7bb206d741d63e2ddb.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11127,W4399042678,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060570,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/570/pdf?version=1716713245""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/de73fd4a104c786022bc9c2732147756c701a544e0711f3073af3143a9cb7ec7.pdf,DONE,de73fd4a104c786022bc9c2732147756c701a544e0711f3073af3143a9cb7ec7.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11128,W4399042774,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060571,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/571/pdf?version=1716718670""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/4d1c5a23ecbf2872b261dcd3599e8929d226df3c5de32ab45a5000d144436755.pdf,DONE,4d1c5a23ecbf2872b261dcd3599e8929d226df3c5de32ab45a5000d144436755.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11129,W4399042813,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060572,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/572/pdf?version=1716721802""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/58bb55bb965a1583b16c201c49dd33afcf021788b04e4e6a8b0713b1d50c924e.pdf,DONE,58bb55bb965a1583b16c201c49dd33afcf021788b04e4e6a8b0713b1d50c924e.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11130,W4398782142,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060568,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/568/pdf?version=1716560861""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/e1b8fc8e40d0850c58d35b2e94085c0ab95c42a75789bfdcc62ac9a537b305c1.pdf,DONE,e1b8fc8e40d0850c58d35b2e94085c0ab95c42a75789bfdcc62ac9a537b305c1.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11131,W4398775865,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060567,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/567/pdf?version=1716557442""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/e37aa9f1551c0f71568a5011bf1f4e33960c653a6142193f94761e516769197b.pdf,DONE,e37aa9f1551c0f71568a5011bf1f4e33960c653a6142193f94761e516769197b.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11132,W4398781304,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060563,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/563/pdf?version=1716537339""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/218e6c236963ca3473adf62325b760d8c2053071a9a3d022881f648bd85ebbb1.pdf,DONE,218e6c236963ca3473adf62325b760d8c2053071a9a3d022881f648bd85ebbb1.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11133,W4398767475,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060565,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/565/pdf?version=1716549722""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/4eeef224c9a454f8091ee25e629125e185215297e840699009ebf997dc1da786.pdf,DONE,4eeef224c9a454f8091ee25e629125e185215297e840699009ebf997dc1da786.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11134,W4398777732,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060564,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/564/pdf?version=1716541431""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/164bd681762cf1a631e96a85202d4a51fd0f8cab844c046e7b1b321f3ec21abd.pdf,DONE,164bd681762cf1a631e96a85202d4a51fd0f8cab844c046e7b1b321f3ec21abd.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11135,W4398783910,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060566,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/566/pdf?version=1716556994""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/c432d6e718c345f639da7fbff665ff376a03bc63f57beaff100aeaa4bf2caede.pdf,DONE,c432d6e718c345f639da7fbff665ff376a03bc63f57beaff100aeaa4bf2caede.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11136,W4398794196,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060562,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/562/pdf?version=1716534538""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/700ad8264d7e22a9e3cdfebe5a2d04423d8550033258e4439e10281253a8d0b4.pdf,DONE,700ad8264d7e22a9e3cdfebe5a2d04423d8550033258e4439e10281253a8d0b4.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11137,W4398256039,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060561,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/561/pdf?version=1716476335""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/ef9f7567c5e9f3b5834c8580edc0b0f99292c4a894cc1fdc1139abdb4ae043b6.pdf,DONE,ef9f7567c5e9f3b5834c8580edc0b0f99292c4a894cc1fdc1139abdb4ae043b6.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11138,W4398251356,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060560,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/560/pdf?version=1716473337""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/33f996d985755455f990c1b7d88f2d247601423b147f6e3a3d6c80ed0499c666.pdf,DONE,33f996d985755455f990c1b7d88f2d247601423b147f6e3a3d6c80ed0499c666.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11139,W4398234514,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060558,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/558/pdf?version=1716471474""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/d32c1fa8db96c69d9d25e56a096e7a4c045d51c6e75047bcce467c0084c71a12.pdf,DONE,d32c1fa8db96c69d9d25e56a096e7a4c045d51c6e75047bcce467c0084c71a12.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11140,W4398234369,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060559,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/559/pdf?version=1716472564""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/c5d35d52d9b1d736cf1d93d329a2157935fee3df03e0230eed8383bf1705f0e7.pdf,DONE,c5d35d52d9b1d736cf1d93d329a2157935fee3df03e0230eed8383bf1705f0e7.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
11141,W4398241055,S2738008561,Education Sciences,https://doi.org/10.3390/educsci14060557,2024,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/14/6/557/pdf?version=1716390800""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/eec5daca67236cf20f93b66206cf2ebe419025ebeefc753609e83c7df4f576ce.pdf,DONE,eec5daca67236cf20f93b66206cf2ebe419025ebeefc753609e83c7df4f576ce.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
